agent_id,agent_name,agent_type,operator_code,country_code,region,city,latitude,longitude,onboarding_date,agent_status,commission_tier
AGT-00100184,Boutique Ouakam,MERCHANT,WAVE,GIN,Kindia,Kindia,8.265635,-11.989274,2019-08-10,ACTIVE,T1
AGT-00100185,Tabaski Service Hann,SUB_AGENT,MTN_MOMO,SEN,Saint-Louis,Saint-Louis,12.331565,-14.48613,2025-04-02,ACTIVE,T2
AGT-00100186,Station Cash Castors,MERCHANT,MOOV,MLI,Ségou,Ségou,16.732123,-10.407036,2019-04-28,ACTIVE,T2
AGT-00100187,Station Cash Guédiawaye,SUB_AGENT,MTN_MOMO,CIV,Korhogo,Korhogo,4.624958,-4.070444,2020-03-23,ACTIVE,T1
AGT-00100188,Kiosque Ouakam,SUB_AGENT,WAVE,SEN,Louga,Louga,13.504675,-15.805787,2022-07-14,TERMINATED,T1
AGT-00100189,Multiservices Yoff,MASTER_AGENT,OM,GIN,Nzérékoré,Nzérékoré,11.014856,-14.24129,2024-11-03,ACTIVE,T2
AGT-00100190,Tabaski Service Médina,MASTER_AGENT,OM,SEN,Ziguinchor,Ziguinchor,16.66254,-15.435359,2021-10-25,ACTIVE,T2
AGT-00100191,Mini-marché Almadies,MERCHANT,OM,MLI,Sikasso,Sikasso,11.411909,3.223836,2019-10-16,ACTIVE,T2
AGT-00100192,Téléservices Ouakam,MASTER_AGENT,WAVE,GIN,Conakry,Conakry,7.726158,-7.967405,2020-03-30,ACTIVE,T3
AGT-00100193,Agence Reubeuss,MERCHANT,OM,SEN,Tambacounda,Tambacounda,16.572232,-15.643239,2020-10-20,ACTIVE,T3
AGT-00100194,Mini-marché Gibraltar,MERCHANT,FREE,SEN,Fatick,Fatick,12.82326,-13.009408,2025-02-20,ACTIVE,T1
AGT-00100195,SuperMoney Sicap,SUB_AGENT,FREE,SEN,Ziguinchor,Ziguinchor,15.392673,-17.236166,2019-09-11,ACTIVE,T1
AGT-00100196,Marché Sandaga,ATM_PARTNER,FREE,SEN,Diourbel,Diourbel,14.467136,-13.439962,2023-09-25,ACTIVE,T2
AGT-00100197,Mini-marché Niary Tally,MERCHANT,FREE,CIV,Daloa,Daloa,4.486887,-3.602482,2021-06-01,ACTIVE,T3
AGT-00100198,Kiosque Mariste,SUB_AGENT,MOOV,SEN,Kédougou,Kédougou,14.396138,-16.378652,2022-05-10,ACTIVE,T2
AGT-00100199,Kiosque Wakhinane,SUB_AGENT,MOOV,GIN,Kindia,Kindia,,,2020-03-17,ACTIVE,T1
AGT-00100200,Kiosque Ouakam,SUB_AGENT,WAVE,GIN,Kindia,Kindia,9.839913,-14.335451,2020-04-09,ACTIVE,T1
AGT-00100201,Téléservices Sandaga,SUB_AGENT,FREE,GIN,Faranah,Faranah,9.941355,-9.609493,2025-04-04,SUSPENDED,T1
AGT-00100202,Point Cash Niary Tally,SUB_AGENT,WAVE,GIN,Kankan,Kankan,9.742221,-11.903273,2021-06-10,SUSPENDED,T2
AGT-00100203,Téléservices Grand Yoff,MERCHANT,FREE,SEN,Matam,Matam,12.609828,-15.839055,2024-09-21,ACTIVE,T2
AGT-00100204,SuperMoney Mariste,SUB_AGENT,OM,MLI,Kayes,Kayes,20.48646,0.58097,2020-08-03,ACTIVE,T1
AGT-00100205,Mini-marché Fass,SUB_AGENT,MTN_MOMO,SEN,Ziguinchor,Ziguinchor,12.497885,-14.777869,2019-08-29,ACTIVE,T2
AGT-00100206,Cash Point Dieuppeul,SUB_AGENT,OM,MLI,Mopti,Mopti,21.115791,-2.249352,2025-06-09,ACTIVE,T1
AGT-00100207,Point Cash Tabaski,SUB_AGENT,MTN_MOMO,CIV,Yamoussoukro,Yamoussoukro,5.027706,-5.95755,2023-02-04,ACTIVE,T1
AGT-00100208,Tabaski Service Reubeuss,MASTER_AGENT,OM,SEN,Kaffrine,Kaffrine,14.373029,-14.278394,2021-04-02,ACTIVE,T2
AGT-00100209,SuperMoney Castors,MERCHANT,OM,GIN,Nzérékoré,Nzérékoré,9.883705,-8.829073,2023-12-14,SUSPENDED,T1
AGT-00100210,Point Cash Gibraltar,SUB_AGENT,WAVE,SEN,Diourbel,Diourbel,14.265647,-13.564253,2020-03-04,ACTIVE,T1
AGT-00100211,Point Cash Mariste,SUB_AGENT,MOOV,CIV,Daloa,Daloa,9.08981,-3.67082,2022-11-25,ACTIVE,T1
AGT-00100212,Express Colobane,ATM_PARTNER,MTN_MOMO,SEN,Dakar,Dakar,15.604643,-16.985304,2020-12-03,ACTIVE,T1
AGT-00100213,Point Argent Plateau,SUB_AGENT,WAVE,SEN,Fatick,Fatick,15.794438,-15.026947,2022-01-15,ACTIVE,T3
AGT-00100214,Tabaski Service Plateau,MASTER_AGENT,FREE,SEN,Saint-Louis,Saint-Louis,14.528487,-17.158637,2023-10-04,ACTIVE,T1
AGT-00100215,Boutique Wakhinane,SUB_AGENT,OM,SEN,Dakar,Dakar,15.387132,-14.50483,2020-10-01,SUSPENDED,T1
AGT-00100216,Multiservices Almadies,MASTER_AGENT,MOOV,SEN,Louga,Louga,12.624864,-14.42119,2023-08-08,ACTIVE,T2
AGT-00100217,Point Argent Wakhinane,SUB_AGENT,OM,CIV,Korhogo,Korhogo,10.248657,-3.250848,2024-06-03,SUSPENDED,T1
AGT-00100218,Mini-marché Mariste,MERCHANT,MOOV,GIN,Mamou,Mamou,8.146838,-9.901177,2023-01-20,ACTIVE,T3
AGT-00100219,Point Argent HLM,MERCHANT,MOOV,GIN,Kindia,Kindia,11.996071,-13.602393,2025-08-29,ACTIVE,T1
AGT-00100220,Station Cash Touba,SUB_AGENT,WAVE,SEN,Kolda,Kolda,16.235785,-16.798192,2022-03-08,TERMINATED,T3
AGT-00100221,Point Cash Almadies,SUB_AGENT,WAVE,GIN,Boké,Boké,11.746489,-11.349584,2025-04-21,ACTIVE,T1
AGT-00100222,Agence Bel Air,SUB_AGENT,OM,GIN,Boké,Boké,7.939241,-10.757662,2019-08-24,ACTIVE,T1
AGT-00100223,Cash & Go Bel Air,MERCHANT,FREE,MLI,Koulikoro,Koulikoro,10.808353,-9.505723,2020-02-27,ACTIVE,T1
AGT-00100224,Station Cash Dieuppeul,MERCHANT,OM,SEN,Tambacounda,Tambacounda,13.196355,-13.967932,2024-08-14,ACTIVE,T1
AGT-00100225,Express Pikine,SUB_AGENT,MOOV,GIN,Boké,Boké,7.873131,-12.943955,2023-04-08,ACTIVE,T1
AGT-00100226,Cash Point Dieuppeul,ATM_PARTNER,OM,GIN,Conakry,Conakry,8.540992,-9.707501,2019-07-11,ACTIVE,T1
AGT-00100227,Station Cash Hann,SUB_AGENT,OM,CIV,San-Pédro,San-Pédro,4.732281,-3.347055,2024-07-07,ACTIVE,T1
AGT-00100228,Téléservices Cambérène,MERCHANT,OM,SEN,Tambacounda,Tambacounda,14.727318,-15.504515,2022-03-30,SUSPENDED,T1
AGT-00100229,Multiservices Sandaga,MERCHANT,FREE,SEN,Kédougou,Kédougou,15.284083,-11.667023,2021-06-02,ACTIVE,T1
AGT-00100230,SuperMoney Plateau,SUB_AGENT,MTN_MOMO,SEN,Kolda,Kolda,12.536659,-12.762765,2025-07-07,ACTIVE,T1
AGT-00100231,SuperMoney Colobane,SUB_AGENT,MTN_MOMO,MLI,Ségou,Ségou,18.80205,1.852631,2019-03-16,ACTIVE,T1
AGT-00100232,SuperMoney HLM,MERCHANT,FREE,CIV,San-Pédro,San-Pédro,8.528685,-8.29622,2025-06-30,ACTIVE,T1
AGT-00100233,Marché Tabaski,MERCHANT,OM,CIV,San-Pédro,San-Pédro,5.866394,-3.189452,2019-06-28,ACTIVE,T1
AGT-00100234,Kiosque Touba,SUB_AGENT,WAVE,SEN,Dakar,Dakar,,,2023-07-30,ACTIVE,T2
AGT-00100235,Express Médina,SUB_AGENT,OM,SEN,Ziguinchor,Ziguinchor,15.975996,-17.358063,2021-07-17,ACTIVE,T1
AGT-00100236,Multiservices Sandaga,MASTER_AGENT,OM,GIN,Conakry,Conakry,11.907672,-12.606187,2020-03-31,SUSPENDED,T2
AGT-00100237,Kiosque Sicap,SUB_AGENT,OM,CIV,Yamoussoukro,Yamoussoukro,,,2020-10-06,ACTIVE,T1
AGT-00100238,Station Cash Pikine,SUB_AGENT,WAVE,CIV,Bouaké,Bouaké,8.067849,-5.046935,2025-03-17,ACTIVE,T1
AGT-00100239,Multiservices Yoff,SUB_AGENT,OM,CIV,Man,Man,10.505181,-8.469928,2024-02-06,ACTIVE,T2
AGT-00100240,Agence Cambérène,SUB_AGENT,MOOV,SEN,Thiès,Thiès,15.083302,-15.096208,2021-06-07,ACTIVE,T1
AGT-00100241,Point Argent Fass,SUB_AGENT,MTN_MOMO,SEN,Matam,Matam,13.869896,-13.253328,2020-05-18,ACTIVE,T1
AGT-00100242,Express Patte d'Oie,SUB_AGENT,MOOV,SEN,Diourbel,Diourbel,12.86145,-13.08933,2020-08-04,TERMINATED,T1
AGT-00100243,Marché Dieuppeul,ATM_PARTNER,FREE,CIV,Yamoussoukro,Yamoussoukro,4.689878,-8.149743,2019-09-04,ACTIVE,T3
AGT-00100244,Marché Liberté,SUB_AGENT,MTN_MOMO,SEN,Matam,Matam,16.24316,-14.771973,2020-05-02,ACTIVE,T1
AGT-00100245,Multiservices Wakhinane,SUB_AGENT,MTN_MOMO,GIN,Conakry,Conakry,8.38271,-14.238246,2022-10-16,SUSPENDED,T2
AGT-00100246,Téléservices Touba,SUB_AGENT,MTN_MOMO,SEN,Kaffrine,Kaffrine,13.028756,-12.1335,2025-07-14,ACTIVE,T1
AGT-00100247,Kiosque Touba,MERCHANT,MOOV,CIV,Man,Man,9.827253,-6.77632,2021-01-03,ACTIVE,T2
AGT-00100248,Multiservices Médina,SUB_AGENT,MTN_MOMO,GIN,Mamou,Mamou,9.254929,-11.831001,2024-07-27,ACTIVE,T1
AGT-00100249,Agence Médina,SUB_AGENT,MTN_MOMO,SEN,Kaffrine,Kaffrine,12.692007,-14.816777,2021-01-21,ACTIVE,T2
AGT-00100250,Express Niary Tally,SUB_AGENT,WAVE,SEN,Fatick,Fatick,13.141256,-11.720352,2019-09-26,ACTIVE,T1
AGT-00100251,Cash & Go Dieuppeul,SUB_AGENT,FREE,CIV,Yamoussoukro,Yamoussoukro,4.664572,-4.382113,2022-12-30,ACTIVE,T2
AGT-00100252,Tabaski Service Ngor,SUB_AGENT,WAVE,CIV,Bouaké,Bouaké,10.45037,-4.852955,2024-12-29,ACTIVE,T1
AGT-00100253,Boutique Bel Air,MERCHANT,FREE,SEN,Thiès,Thiès,13.040135,-13.700691,2022-11-01,ACTIVE,T1
AGT-00100254,SuperMoney Yoff,SUB_AGENT,WAVE,GIN,Faranah,Faranah,12.585093,-7.763192,2023-10-27,ACTIVE,T1
AGT-00100255,Marché Reubeuss,SUB_AGENT,OM,CIV,Abidjan,Abidjan,4.838695,-5.00628,2024-04-13,ACTIVE,T2
AGT-00100256,Point Cash Patte d'Oie,MASTER_AGENT,WAVE,MLI,Bamako,Bamako,22.419018,-0.278641,2022-09-09,ACTIVE,T1
AGT-00100257,SuperMoney Gibraltar,MERCHANT,MOOV,CIV,Daloa,Daloa,8.325112,-4.260692,2022-12-20,ACTIVE,T1
AGT-00100258,Tabaski Service Guédiawaye,SUB_AGENT,OM,MLI,Sikasso,Sikasso,18.356279,1.91913,2022-11-05,ACTIVE,T1
AGT-00100259,Agence Sandaga,MERCHANT,MOOV,GIN,Kankan,Kankan,8.208519,-11.125705,2021-07-24,SUSPENDED,T2
AGT-00100260,Multiservices Castors,SUB_AGENT,OM,CIV,Korhogo,Korhogo,5.917476,-2.574017,2023-01-21,ACTIVE,T1
AGT-00100261,Cash Point Bel Air,MERCHANT,FREE,SEN,Kaffrine,Kaffrine,12.523042,-15.603033,2021-11-22,ACTIVE,T1
AGT-00100262,Cash Point Sicap,SUB_AGENT,FREE,SEN,Kédougou,Kédougou,14.533854,-13.04963,2021-01-14,ACTIVE,T1
AGT-00100263,Marché Tabaski,MERCHANT,OM,GIN,Conakry,Conakry,,,2020-08-02,ACTIVE,T1
AGT-00100264,Boutique Liberté,MERCHANT,WAVE,CIV,San-Pédro,San-Pédro,,,2025-09-13,ACTIVE,T1
AGT-00100265,Cash Point Grand Yoff,SUB_AGENT,MTN_MOMO,CIV,Yamoussoukro,Yamoussoukro,7.45983,-3.119583,2021-07-04,ACTIVE,T1
AGT-00100266,Tabaski Service Cambérène,SUB_AGENT,WAVE,CIV,Abidjan,Abidjan,5.957216,-4.349716,2022-10-19,ACTIVE,T3
AGT-00100267,Mini-marché Plateau,SUB_AGENT,MTN_MOMO,SEN,Diourbel,Diourbel,15.797133,-14.635202,2025-09-14,ACTIVE,T1
AGT-00100268,Point Cash Pikine,MERCHANT,WAVE,GIN,Conakry,Conakry,8.688525,-11.053954,2025-09-04,ACTIVE,T1
AGT-00100269,Cash Point Hann,SUB_AGENT,MTN_MOMO,SEN,Louga,Louga,15.11723,-12.247029,2020-03-15,ACTIVE,T1
AGT-00100270,Cash Point Sandaga,MERCHANT,FREE,SEN,Louga,Louga,16.260487,-11.459513,2024-11-05,ACTIVE,T2
AGT-00100271,SuperMoney Patte d'Oie,MERCHANT,MTN_MOMO,MLI,Kayes,Kayes,10.564735,-11.560404,2020-01-27,ACTIVE,T1
AGT-00100272,Boutique Touba,MERCHANT,MTN_MOMO,GIN,Kindia,Kindia,8.743067,-12.587294,2021-04-23,SUSPENDED,T3
AGT-00100273,Marché Gibraltar,SUB_AGENT,FREE,SEN,Thiès,Thiès,15.807598,-14.312192,2020-08-29,ACTIVE,T1
AGT-00100274,Kiosque Bel Air,SUB_AGENT,WAVE,GIN,Kankan,Kankan,9.434118,-10.393859,2022-10-18,ACTIVE,T2
AGT-00100275,Station Cash Patte d'Oie,MASTER_AGENT,MTN_MOMO,CIV,San-Pédro,San-Pédro,8.728662,-6.859682,2025-02-14,ACTIVE,T3
AGT-00100276,SuperMoney Grand Yoff,MASTER_AGENT,MOOV,SEN,Kaffrine,Kaffrine,13.094001,-12.148053,2020-03-22,ACTIVE,T2
AGT-00100277,Tabaski Service Ngor,MASTER_AGENT,WAVE,GIN,Boké,Boké,8.004787,-13.786339,2023-03-22,ACTIVE,T1
AGT-00100278,Station Cash Cambérène,SUB_AGENT,MOOV,MLI,Tombouctou,Tombouctou,21.523476,-1.684894,2020-07-31,ACTIVE,T2
AGT-00100279,Boutique Ngor,SUB_AGENT,WAVE,SEN,Kaffrine,Kaffrine,,,2024-11-09,TERMINATED,T2
AGT-00100280,SuperMoney Liberté,MERCHANT,OM,MLI,Mopti,Mopti,18.049047,3.380417,2024-06-14,ACTIVE,T2
AGT-00100281,Station Cash Hann,SUB_AGENT,OM,GIN,Conakry,Conakry,11.868581,-13.05107,2024-09-03,ACTIVE,T2
AGT-00100282,Mini-marché Gibraltar,MERCHANT,OM,GIN,Nzérékoré,Nzérékoré,9.100705,-10.480451,2022-12-26,ACTIVE,T2
AGT-00100283,Multiservices Pikine,SUB_AGENT,OM,SEN,Ziguinchor,Ziguinchor,15.261594,-16.11908,2019-10-19,SUSPENDED,T1
AGT-00100284,Point Cash Dieuppeul,SUB_AGENT,WAVE,SEN,Thiès,Thiès,15.673236,-13.925455,2020-06-05,ACTIVE,T1
AGT-00100285,Point Argent Patte d'Oie,SUB_AGENT,MTN_MOMO,GIN,Nzérékoré,Nzérékoré,8.131092,-13.638656,2020-05-07,ACTIVE,T1
AGT-00100286,Cash Point Plateau,SUB_AGENT,FREE,GIN,Boké,Boké,7.74676,-9.317416,2022-01-04,ACTIVE,T1
AGT-00100287,Cash Point Fass,MASTER_AGENT,FREE,GIN,Conakry,Conakry,12.48034,-8.791799,2023-11-18,ACTIVE,T2
AGT-00100288,Express Sicap,SUB_AGENT,WAVE,GIN,Boké,Boké,9.510826,-7.654388,2023-05-15,ACTIVE,T1
AGT-00100289,Boutique Mermoz,SUB_AGENT,OM,SEN,Sédhiou,Sédhiou,16.666989,-15.660868,2024-04-04,ACTIVE,T1
AGT-00100290,Point Argent Guédiawaye,SUB_AGENT,MTN_MOMO,GIN,Nzérékoré,Nzérékoré,8.261513,-10.172066,2019-11-20,SUSPENDED,T1
AGT-00100291,Tabaski Service Bel Air,SUB_AGENT,WAVE,CIV,San-Pédro,San-Pédro,7.39831,-3.745108,2025-04-14,ACTIVE,T1
AGT-00100292,Cash Point Hann,SUB_AGENT,WAVE,GIN,Boké,Boké,10.245228,-11.615244,2025-08-19,ACTIVE,T1
AGT-00100293,Boutique Gibraltar,MERCHANT,WAVE,GIN,Labé,Labé,9.083126,-14.906625,2022-03-02,ACTIVE,T1
AGT-00100294,Express Wakhinane,SUB_AGENT,MOOV,SEN,Diourbel,Diourbel,14.668757,-16.056396,2025-07-13,ACTIVE,T1
AGT-00100295,Express Bel Air,MASTER_AGENT,MTN_MOMO,MLI,Tombouctou,Tombouctou,13.145923,-9.327628,2021-08-24,ACTIVE,T1
AGT-00100296,SuperMoney Cambérène,MERCHANT,MTN_MOMO,SEN,Fatick,Fatick,16.216943,-16.949757,2022-11-17,ACTIVE,T3
AGT-00100297,Boutique Niary Tally,MERCHANT,MOOV,CIV,Yamoussoukro,Yamoussoukro,6.727027,-7.663355,2020-04-12,ACTIVE,T1
AGT-00100298,Tabaski Service Ouakam,SUB_AGENT,OM,CIV,Man,Man,5.154711,-2.889587,2025-04-01,ACTIVE,T1
AGT-00100299,Multiservices Sandaga,SUB_AGENT,WAVE,SEN,Kaolack,Kaolack,13.451396,-15.924132,2022-03-12,ACTIVE,T2
AGT-00100300,Express Patte d'Oie,SUB_AGENT,OM,GIN,Kindia,Kindia,8.335667,-14.923151,2022-12-31,ACTIVE,T1
AGT-00100301,Marché Niary Tally,SUB_AGENT,MTN_MOMO,GIN,Nzérékoré,Nzérékoré,,,2021-07-19,ACTIVE,T3
AGT-00100302,Cash & Go Fass,SUB_AGENT,WAVE,MLI,Kayes,Kayes,11.591697,1.48077,2021-12-21,ACTIVE,T1
AGT-00100303,Mini-marché Liberté,SUB_AGENT,FREE,MLI,Kayes,Kayes,23.309523,-1.605609,2023-09-02,TERMINATED,T3
AGT-00100304,Tabaski Service Ouakam,SUB_AGENT,MOOV,CIV,Man,Man,9.111843,-3.428656,2025-03-10,ACTIVE,T1
AGT-00100305,Express Bel Air,SUB_AGENT,OM,MLI,Ségou,Ségou,17.075208,-5.03401,2019-05-11,ACTIVE,T2
AGT-00100306,Marché Cambérène,ATM_PARTNER,FREE,SEN,Saint-Louis,Saint-Louis,14.403037,-12.059828,2020-04-07,ACTIVE,T2
AGT-00100307,Multiservices Almadies,MASTER_AGENT,MTN_MOMO,SEN,Fatick,Fatick,15.582842,-14.021182,2024-12-29,ACTIVE,T2
AGT-00100308,Agence Pikine,SUB_AGENT,MTN_MOMO,GIN,Nzérékoré,Nzérékoré,11.882691,-13.550077,2019-05-09,ACTIVE,T1
AGT-00100309,Tabaski Service Gibraltar,MERCHANT,OM,SEN,Diourbel,Diourbel,16.060106,-12.410152,2021-11-15,SUSPENDED,T2
AGT-00100310,Boutique Sandaga,MASTER_AGENT,OM,GIN,Mamou,Mamou,12.539941,-12.128615,2020-05-11,ACTIVE,T1
AGT-00100311,Point Argent Castors,MASTER_AGENT,MTN_MOMO,SEN,Tambacounda,Tambacounda,15.631688,-13.221776,2022-05-18,ACTIVE,T1
AGT-00100312,Point Argent Colobane,SUB_AGENT,WAVE,CIV,Daloa,Daloa,9.956594,-4.057868,2019-03-25,ACTIVE,T1
AGT-00100313,Multiservices Hann,MERCHANT,FREE,GIN,Boké,Boké,8.925389,-12.776418,2024-09-25,ACTIVE,T1
AGT-00100314,Point Cash Dieuppeul,SUB_AGENT,MTN_MOMO,GIN,Kankan,Kankan,7.830446,-13.821757,2020-02-03,ACTIVE,T3
AGT-00100315,Cash & Go Gibraltar,SUB_AGENT,MOOV,CIV,San-Pédro,San-Pédro,4.549917,-5.280611,2024-02-28,SUSPENDED,T2
AGT-00100316,Mini-marché Liberté,MERCHANT,MOOV,MLI,Kayes,Kayes,21.539959,-7.094597,2022-06-13,ACTIVE,T1
AGT-00100317,Express Mermoz,MERCHANT,MOOV,SEN,Kaolack,Kaolack,15.936712,-16.142648,2022-05-30,ACTIVE,T1
AGT-00100318,Express Mermoz,SUB_AGENT,MOOV,SEN,Diourbel,Diourbel,13.762904,-14.33559,2024-12-06,ACTIVE,T1
AGT-00100319,Mini-marché Liberté,SUB_AGENT,OM,GIN,Kankan,Kankan,10.881886,-14.136935,2022-06-07,ACTIVE,T1
AGT-00100320,Marché Yoff,ATM_PARTNER,MOOV,SEN,Kaolack,Kaolack,13.824252,-13.569136,2025-10-10,ACTIVE,T3
AGT-00100321,Marché HLM,MERCHANT,WAVE,MLI,Mopti,Mopti,12.077812,-5.246165,2023-04-29,ACTIVE,T3
AGT-00100322,Tabaski Service Sandaga,MERCHANT,MOOV,GIN,Faranah,Faranah,8.387593,-8.441307,2020-02-04,ACTIVE,T2
AGT-00100323,SuperMoney Almadies,MERCHANT,WAVE,SEN,Kaffrine,Kaffrine,13.107277,-12.001805,2020-06-15,ACTIVE,T1
AGT-00100324,Mini-marché Mariste,ATM_PARTNER,FREE,SEN,Saint-Louis,Saint-Louis,12.354679,-16.498655,2025-06-15,ACTIVE,T1
AGT-00100325,Express Guédiawaye,SUB_AGENT,MOOV,GIN,Kindia,Kindia,9.2434,-9.850912,2025-09-07,ACTIVE,T1
AGT-00100326,SuperMoney Liberté,MERCHANT,MTN_MOMO,GIN,Mamou,Mamou,11.267953,-11.566713,2025-05-12,ACTIVE,T2
AGT-00100327,Mini-marché Pikine,MERCHANT,MTN_MOMO,SEN,Fatick,Fatick,15.976057,-14.347594,2021-11-04,ACTIVE,T2
AGT-00100328,Téléservices Cambérène,SUB_AGENT,FREE,SEN,Thiès,Thiès,12.870522,-17.316027,2021-02-10,ACTIVE,T1
AGT-00100329,Kiosque Guédiawaye,SUB_AGENT,MOOV,GIN,Nzérékoré,Nzérékoré,7.268828,-10.750694,2023-09-02,ACTIVE,T1
AGT-00100330,Cash & Go Patte d'Oie,MERCHANT,OM,SEN,Kaolack,Kaolack,13.597262,-12.33446,2020-05-19,ACTIVE,T2
AGT-00100331,Station Cash Fass,MERCHANT,MOOV,SEN,Kolda,Kolda,14.240668,-12.539421,2023-05-11,ACTIVE,T1
AGT-00100332,SuperMoney Hann,SUB_AGENT,FREE,MLI,Kayes,Kayes,12.24905,-7.075202,2022-10-09,ACTIVE,T1
AGT-00100333,Cash & Go Yoff,ATM_PARTNER,MTN_MOMO,CIV,San-Pédro,San-Pédro,9.675338,-2.791835,2020-01-05,SUSPENDED,T1
AGT-00100334,Point Argent Wakhinane,SUB_AGENT,MTN_MOMO,CIV,Abidjan,Abidjan,7.630467,-7.393902,2023-11-01,ACTIVE,T1
AGT-00100335,Cash & Go Ngor,ATM_PARTNER,FREE,SEN,Kaolack,Kaolack,,,2022-06-13,ACTIVE,T2
AGT-00100336,Tabaski Service Pikine,MASTER_AGENT,MTN_MOMO,MLI,Koulikoro,Koulikoro,23.340153,-4.049419,2023-08-18,ACTIVE,T3
AGT-00100337,Tabaski Service Guédiawaye,MASTER_AGENT,OM,SEN,Kolda,Kolda,14.495892,-17.04563,2020-09-26,ACTIVE,T3
AGT-00100338,Express HLM,SUB_AGENT,OM,GIN,Kindia,Kindia,8.103226,-12.357263,2021-04-13,ACTIVE,T1
AGT-00100339,Point Argent Touba,MERCHANT,WAVE,GIN,Mamou,Mamou,8.540109,-9.404627,2022-06-21,ACTIVE,T2
AGT-00100340,Station Cash Bel Air,MERCHANT,WAVE,GIN,Faranah,Faranah,11.58342,-7.797148,2019-04-28,ACTIVE,T1
AGT-00100341,Point Argent Touba,SUB_AGENT,FREE,CIV,Daloa,Daloa,9.391944,-6.506476,2024-05-09,ACTIVE,T2
AGT-00100342,Express Touba,MERCHANT,FREE,SEN,Tambacounda,Tambacounda,14.948398,-15.954523,2020-05-11,TERMINATED,T2
AGT-00100343,SuperMoney Plateau,SUB_AGENT,OM,CIV,Yamoussoukro,Yamoussoukro,7.389189,-6.87729,2020-07-19,ACTIVE,T1
AGT-00100344,Point Cash Médina,MERCHANT,MOOV,CIV,Bouaké,Bouaké,7.045024,-3.198031,2019-10-13,ACTIVE,T1
AGT-00100345,Cash Point Liberté,SUB_AGENT,FREE,GIN,Boké,Boké,10.8502,-8.908201,2021-09-13,ACTIVE,T1
AGT-00100346,Marché Dieuppeul,SUB_AGENT,WAVE,SEN,Kaffrine,Kaffrine,16.024711,-11.905629,2024-05-14,ACTIVE,T3
AGT-00100347,Marché Niary Tally,SUB_AGENT,FREE,GIN,Mamou,Mamou,12.175905,-9.7199,2023-11-30,ACTIVE,T2
AGT-00100348,Cash Point Plateau,SUB_AGENT,FREE,GIN,Boké,Boké,,,2024-05-23,ACTIVE,T2
AGT-00100349,Point Argent Yoff,MERCHANT,MOOV,MLI,Kayes,Kayes,12.947645,2.273371,2020-06-09,ACTIVE,T1
AGT-00100350,Mini-marché Mariste,MERCHANT,FREE,SEN,Ziguinchor,Ziguinchor,12.522508,-14.273811,2020-06-17,ACTIVE,T2
AGT-00100351,Multiservices Colobane,MERCHANT,OM,GIN,Kindia,Kindia,9.761986,-10.642143,2022-01-10,ACTIVE,T2
AGT-00100352,Multiservices Ouakam,SUB_AGENT,MTN_MOMO,SEN,Kédougou,Kédougou,14.122123,-13.569547,2024-07-20,ACTIVE,T3
AGT-00100353,Express Mariste,SUB_AGENT,WAVE,GIN,Labé,Labé,7.634417,-13.622997,2024-01-28,ACTIVE,T1
AGT-00100354,Téléservices Castors,MASTER_AGENT,WAVE,SEN,Ziguinchor,Ziguinchor,16.063007,-11.887436,2025-08-30,ACTIVE,T1
AGT-00100355,Point Cash Cambérène,MERCHANT,FREE,GIN,Boké,Boké,11.638672,-8.739755,2019-04-05,ACTIVE,T1
AGT-00100356,Multiservices Tabaski,SUB_AGENT,MOOV,SEN,Tambacounda,Tambacounda,12.353964,-12.027299,2021-04-15,ACTIVE,T1
AGT-00100357,Boutique Ngor,SUB_AGENT,MTN_MOMO,CIV,Daloa,Daloa,7.45006,-5.41406,2021-05-03,ACTIVE,T1
AGT-00100358,SuperMoney Pikine,MERCHANT,OM,GIN,Labé,Labé,9.718592,-11.814837,2021-10-15,ACTIVE,T1
AGT-00100359,Tabaski Service Ngor,SUB_AGENT,MTN_MOMO,SEN,Thiès,Thiès,15.442749,-11.46975,2024-06-18,ACTIVE,T1
AGT-00100360,Téléservices Niary Tally,SUB_AGENT,FREE,SEN,Kaffrine,Kaffrine,13.198134,-17.300518,2020-06-09,ACTIVE,T1
AGT-00100361,Téléservices Plateau,SUB_AGENT,WAVE,SEN,Fatick,Fatick,15.381148,-16.19305,2020-04-28,ACTIVE,T2
AGT-00100362,Téléservices Patte d'Oie,SUB_AGENT,FREE,SEN,Kédougou,Kédougou,15.404897,-14.319082,2022-04-30,ACTIVE,T1
AGT-00100363,SuperMoney Touba,SUB_AGENT,FREE,SEN,Saint-Louis,Saint-Louis,16.687312,-16.668453,2022-10-10,ACTIVE,T1
AGT-00100364,Boutique Grand Yoff,SUB_AGENT,OM,GIN,Mamou,Mamou,9.136963,-12.130165,2024-05-11,ACTIVE,T1
AGT-00100365,Tabaski Service Wakhinane,MASTER_AGENT,OM,GIN,Boké,Boké,7.238409,-9.489638,2025-07-14,SUSPENDED,T1
AGT-00100366,Point Cash Pikine,SUB_AGENT,MOOV,SEN,Tambacounda,Tambacounda,16.569104,-16.596429,2023-03-03,ACTIVE,T2
AGT-00100367,Multiservices Liberté,MERCHANT,WAVE,SEN,Kaffrine,Kaffrine,12.565281,-13.930317,2025-03-09,ACTIVE,T1
